key,Departure_2011,Ticket_class_description,Departure,Destination,value,Supplier_name,Directorate
1813,March,Business Class,UK,UK,223.35,BRITISH AIRWAYS,Finance & Commercial Group
1814,March,Economy,UK,UK,232.35,BRITISH AIRWAYS,HROD
1815,March,Economy,UK,EEA,162.77,EASYJET,Resource Management Group
1816,March,Business Class,UK,UK,172.35,BRITISH AIRWAYS,Strategic Director Border
1817,April,Economy,UK,UK,86.98,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
1818,March,Economy,UK,EEA,60,BRITISH AIRWAYS,Strategic Director Border
1819,April,Economy,UK,UK,79.52,EASYJET,Immigration Group
1820,April,Economy,UK,UK,59.5,BRITISH AIRWAYS,HROD
1821,April,Economy,UK,UK,135.38,FLYBE BRITISH EUROPEAN,Strategic Director Border
1822,April,Business Class,UK,Non EEA,1006.1,TURKISH AIRLINES,Policy & Strategy
1823,April,Economy,UK,EEA,180.41,BRITISH AIRWAYS,Strategic Director Border
1824,March,Economy,UK,UK,155.34,FLYBE BRITISH EUROPEAN,Strategic Director Border
1825,April,Economy,UK,EEA,284.61,BRITISH AIRWAYS,Strategic Director Border
1826,April,Economy,UK,EEA,295.3,BRITISH AIRWAYS,Strategic Director Border
1827,March,Business Class,UK,Non EEA,3571.07,BRITISH AIRWAYS,OSCT
1828,March,Economy,UK,UK,136.51,FLYBE BRITISH EUROPEAN,Immigration Group
1829,March,Economy,UK,Non EEA,631.07,ETIHAD AIRWAYS,International Group
1830,March,Economy,UK,UK,215.54,BRITISH AIRWAYS,Strategy & Reform Directorate
1831,March,Economy,EEA,UK,69,AIR MALTA,International Group
1832,April,Economy,UK,UK,128.38,FLYBE BRITISH EUROPEAN,Strategic Director Border
1833,April,Economy,UK,UK,207.5,BRITISH AIRWAYS,Strategic Director Border
1834,April,Economy,Non EEA,Non EEA,90.6,UNITED AIRLINES,Science & Research Group
1835,March,Economy,UK,UK,159.54,BRITISH AIRWAYS,Strategy & Reform Directorate
1836,March,Business Class,UK,UK,238.35,BRITISH AIRWAYS,Criminal & Detention Group
1837,March,Economy,UK,UK,278.62,BRITISH AIRWAYS,Immigration Group
1838,March,Economy,UK,UK,209.59,BMI,Strategic Director Border
1839,March,Business Class,UK,UK,230.54,BRITISH AIRWAYS,Strategic Director Border
1840,March,Economy,UK,UK,122.93,BRITISH AIRWAYS,HROD
1841,March,Economy,EEA,UK,17,AIR MALTA,International Group
1842,March,Economy,UK,Non EEA,275.37,TURKISH AIRLINES,Policy & Strategy
1843,March,Economy,EEA,UK,44,BRITISH AIRWAYS,Immigration Group
1844,April,Economy,UK,UK,27.5,FLYBE BRITISH EUROPEAN,Strategic Director Border
1845,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
1846,March,Economy,UK,UK,284.43,BRITISH AIRWAYS,Strategic Director Border
1847,March,Economy,UK,UK,164.51,FLYBE BRITISH EUROPEAN,Strategic Director Border
1848,March,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
1849,March,Economy,UK,UK,257.78,BRITISH AIRWAYS,Immigration Group
1850,April,Business Class,UK,EEA,641.61,AIR MALTA,Strategic Director Border
1851,April,Economy,UK,EEA,210.31,ESTONIAN AIR,Strategic Director Border
1852,April,Economy,UK,UK,116.01,FLYBE BRITISH EUROPEAN,Strategic Director Border
1853,March,Economy,UK,UK,209.59,BMI,Strategic Director Border
1854,March,Economy,UK,UK,323.43,BRITISH AIRWAYS,OSCT
1855,March,Economy,UK,UK,69.5,BRITISH AIRWAYS,HROD
1856,March,Economy,UK,UK,270.9,BMI,Strategic Director Border
1857,April,Economy,UK,Non EEA,1246.93,QANTAS AIRWAYS,Strategic Director Border
1858,March,Economy,UK,UK,69.5,BRITISH AIRWAYS,HROD
1859,April,Economy,UK,UK,59.5,BRITISH AIRWAYS,HROD
1860,April,Premium Economy,UK,Non EEA,1082.73,BRITISH AIRWAYS,Science & Research Group
1861,March,Economy,UK,UK,186.43,BRITISH AIRWAYS,HROD
1862,April,Economy,UK,UK,156.99,BRITISH AIRWAYS,Strategic Director Border
1863,March,Economy,UK,EEA,109.03,EASYJET,Policy & Strategy
1864,April,Economy,UK,UK,90.07,BMI,Strategic Director Border
1865,April,Economy,UK,UK,83.3,BRITISH AIRWAYS,Immigration Group
1866,March,Business Class,UK,UK,102.85,BRITISH AIRWAYS,Finance & Commercial Group
1867,March,Economy,UK,UK,272.57,BMI,Strategic Director Border
1868,April,Economy,UK,Non EEA,742.91,BRITISH AIRWAYS,Strategic Director Border
1869,March,Business Class,UK,Non EEA,3589.27,BRITISH AIRWAYS,Private Office
1870,March,Economy,UK,EEA,256.36,KLM-ROYAL DUTCH AIRLINES,Science & Research Group
1871,March,Economy,UK,Non EEA,553.97,KENYA AIRWAYS,Immigration Group
1872,April,Business Class,UK,Non EEA,5395.63,QANTAS AIRWAYS,International Group
1873,March,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Immigration Group
1874,March,Economy,UK,UK,331.9,EASTERN AIRWAYS,Group HR
1875,May,Economy,UK,UK,91.72,FLYBE BRITISH EUROPEAN,OSCT
1876,March,Economy,UK,UK,300.51,FLYBE BRITISH EUROPEAN,Immigration Group
1877,March,Economy,UK,Non EEA,1240.97,IBERIA,Immigration Group
1878,March,Economy,UK,EEA,520.76,EASYJET,Strategic Director Border
1879,April,Economy,UK,UK,157.28,BRITISH AIRWAYS,Strategic Director Border
1880,May,Economy,UK,Non EEA,408.33,BRITISH AIRWAYS,OSCT
1881,May,Economy,UK,UK,95.29,BRITISH AIRWAYS,Strategic Director Border
1882,March,Economy,UK,UK,353.63,LUFTHANSA GERMAN AIRLINES,HROD
1883,March,Economy,UK,UK,21,FLYBE BRITISH EUROPEAN,Immigration Group
1884,April,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
1885,March,Economy,UK,UK,84.93,BRITISH AIRWAYS,HROD
1886,April,Economy,UK,UK,109.95,EASYJET,Strategic Director Border
1887,April,Economy,UK,UK,37.4,BMI,Finance & Commercial Group
1888,March,Economy,UK,UK,186.43,BRITISH AIRWAYS,HROD
1889,April,Economy,UK,Non EEA,100,QANTAS AIRWAYS,Policy & Strategy
1890,March,Economy,UK,EEA,520.76,EASYJET,Strategic Director Border
1891,March,Economy,UK,UK,133.53,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
1892,March,Economy,UK,Non EEA,1396.27,BRITISH AIRWAYS,Private Office
1893,April,Economy,UK,UK,115.73,EASYJET,Strategic Director Border
1894,April,Economy,Non EEA,Non EEA,90.6,UNITED AIRLINES,Science & Research Group
1895,March,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
1896,April,Economy,UK,UK,116.35,BRITISH AIRWAYS,Immigration Group
1897,April,Economy,UK,UK,68.4,BMI,Immigration Group
1898,March,Economy,UK,Non EEA,1240.97,IBERIA,Immigration Group
1899,March,Economy,UK,EEA,177.74,EASYJET,Strategic Director Border
1900,March,Economy,UK,UK,210.43,BRITISH AIRWAYS,HROD
1901,April,Economy,UK,UK,168.28,BRITISH AIRWAYS,Strategic Director Border
1902,May,Economy,UK,UK,100.91,FLYBE BRITISH EUROPEAN,OSCT
1903,March,Economy,UK,UK,331.9,EASTERN AIRWAYS,Group HR
1904,March,Economy,UK,EEA,109.03,EASYJET,Policy & Strategy
1905,March,Business Class,UK,Non EEA,3589.27,BRITISH AIRWAYS,Private Office
1906,April,Economy,UK,EEA,219.81,BRITISH AIRWAYS,OSCT
1907,March,Economy,UK,UK,299.23,BRITISH AIRWAYS,Group HR
1908,March,Business Class,UK,UK,105.5,BRITISH AIRWAYS,Criminal & Detention Group
1909,April,Business Class,UK,Non EEA,2688,QANTAS AIRWAYS,Strategic Director Border
1910,March,Economy,UK,UK,120.92,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
1911,April,Business Class,UK,EEA,569.1,BRITISH AIRWAYS,International Directorate
1912,April,Business Class,UK,EEA,641.61,AIR MALTA,Strategic Director Border
1913,April,Economy,UK,UK,128.51,FLYBE BRITISH EUROPEAN,Immigration Group
1914,April,Economy,Non EEA,Non EEA,221.7,DELTA AIR LINES,Science & Research Group
1915,March,Economy,UK,UK,181.1,EASTERN AIRWAYS,Strategic Director Border
1916,April,Economy,UK,Non EEA,1621.73,QANTAS AIRWAYS,Policy & Strategy
1917,March,Economy,UK,EEA,607.27,AIR MALTA,Strategic Director Border
1918,March,Economy,UK,UK,60,BRITISH AIRWAYS,Strategy & Reform Directorate
1919,April,Economy,UK,UK,139.63,FLYBE BRITISH EUROPEAN,Immigration Group
1920,April,Economy,UK,UK,111.35,BRITISH AIRWAYS,Strategic Director Border
1921,April,Business Class,UK,UK,204.83,BRITISH AIRWAYS,Immigration Group
1922,April,Economy,UK,UK,202.23,BRITISH AIRWAYS,Immigration Group
1923,April,Economy,UK,UK,216.55,FLYBE BRITISH EUROPEAN,Strategic Director Border
1924,April,Business Class,UK,Non EEA,2650.13,VIRGIN ATLANTIC,OSCT
1925,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
1926,May,Economy,UK,EEA,374.3,AIR FRANCE,Strategy & Reform Directorate
1927,May,Economy,UK,UK,93.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
1928,March,Economy,UK,EEA,607.27,AIR MALTA,Strategic Director Border
1929,March,Economy,UK,UK,190.43,BRITISH AIRWAYS,Immigration Group
1930,April,Economy,UK,UK,137.35,BRITISH AIRWAYS,Strategic Director Border
1931,March,Economy,UK,UK,288.54,FLYBE BRITISH EUROPEAN,Resource Management Group
1932,April,Economy,UK,EEA,88.71,BRITISH AIRWAYS,OSCT
1933,March,Economy,UK,UK,196.99,FLYBE BRITISH EUROPEAN,HROD
1934,May,Economy,UK,UK,183.89,AURIGNY AIR SERVICES,Strategic Director Border
1935,July,Economy,UK,UK,45.41,FLYBE BRITISH EUROPEAN,OSCT
1936,April,Economy,UK,EEA,264.27,SAS SCANDINAVIAN AIRLINES,Immigration Group
1937,April,Economy,UK,EEA,273.61,AIR BERLIN,Policy & Strategy
1938,April,Economy,UK,UK,115.03,EASYJET,HMIC
1939,April,Economy,Non EEA,UK,731.7,AIR CANADA,OSCT
1940,April,Business Class,UK,Non EEA,1680.13,VIRGIN ATLANTIC,OSCT
1941,May,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,OSCT
1942,April,Economy,UK,EEA,207.3,BRITISH AIRWAYS,Policy & Strategy
1943,April,Economy,UK,UK,83.03,EASYJET,HROD
1944,April,Economy,UK,UK,149.91,FLYBE BRITISH EUROPEAN,HMIC
1945,March,Economy,UK,UK,155.92,BRITISH AIRWAYS,Strategy & Reform Directorate
1946,April,Economy,UK,UK,142.57,FLYBE BRITISH EUROPEAN,Strategic Director Border
1947,April,Economy,UK,EEA,483.2,ALITALIA S.P.A.,International Group
1948,April,Economy,UK,EEA,287.75,BMI,Crime & Policing Group
1949,March,Business Class,UK,Non EEA,2895.67,BRITISH AIRWAYS,OSCT
1950,April,Economy,UK,EEA,395.1,KLM-ROYAL DUTCH AIRLINES,Criminal & Detention Group
1951,March,Economy,UK,UK,19,BRITISH AIRWAYS,Strategy & Reform Directorate
1952,April,Economy,UK,UK,161.28,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
1953,April,Economy,Non EEA,Non EEA,146,FLYDUBAI,Immigration Group
1954,March,Economy,UK,UK,33,BRITISH AIRWAYS,Strategic Director Border
1955,April,Economy,UK,UK,109.95,EASYJET,Strategic Director Border
1956,April,Economy,UK,EEA,371.5,KLM-ROYAL DUTCH AIRLINES,Criminal & Detention Group
1957,April,Economy,UK,UK,138.77,BRITISH AIRWAYS,Strategic Director Border
1958,April,Economy,UK,UK,136.35,BRITISH AIRWAYS,Immigration Group
1959,April,Economy,UK,UK,73.3,BRITISH AIRWAYS,Resource Management Group
1960,April,Economy,UK,UK,107.98,BRITISH AIRWAYS,HMIC
1961,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
1962,May,Economy,UK,UK,80.84,BRITISH AIRWAYS,Immigration Group
1963,April,Economy,Non EEA,UK,359.93,VIRGIN ATLANTIC,OSCT
1964,March,Economy,UK,UK,105.03,EASYJET,Science & Research Group
1965,July,Economy,UK,UK,88.91,FLYBE BRITISH EUROPEAN,OSCT
1966,March,Business Class,UK,Non EEA,2895.67,BRITISH AIRWAYS,OSCT
1967,April,Economy,UK,UK,195.04,BRITISH AIRWAYS,HMIC
1968,April,Economy,UK,UK,132.35,BRITISH AIRWAYS,Strategic Director Border
1969,April,Economy,UK,EEA,379.3,BRITISH AIRWAYS,Immigration Group
1970,April,Economy,UK,Non EEA,502.5,TURKISH AIRLINES,Policy & Strategy
1971,April,Economy,UK,UK,202.23,BRITISH AIRWAYS,Immigration Group
1972,April,Economy,UK,UK,121.28,FLYBE BRITISH EUROPEAN,Strategic Director Border
1973,March,Economy,UK,UK,73.03,EASYJET,Strategic Director Border
1974,April,Economy,EEA,UK,51.3,AIR FRANCE,OSCT
1975,April,Economy,UK,UK,83.41,FLYBE BRITISH EUROPEAN,HMIC
1976,March,Business Class,UK,UK,258.35,BRITISH AIRWAYS,Criminal & Detention Group
1977,April,Business Class,UK,Non EEA,2650.13,VIRGIN ATLANTIC,OSCT
1978,March,Economy,UK,UK,111.03,EASYJET,Finance & Commercial Group
1979,April,Business Class,UK,EEA,556.4,BRITISH AIRWAYS,Crime & Policing Group
1980,April,Premium Economy,UK,Non EEA,1082.73,BRITISH AIRWAYS,Science & Research Group
1981,May,Economy,UK,EEA,169.03,EASYJET,Policy & Strategy
1982,July,Economy,UK,UK,34.5,FLYBE BRITISH EUROPEAN,OSCT
1983,May,Economy,UK,UK,138.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
1984,April,Economy,UK,UK,161.28,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
1985,April,Economy,UK,EEA,90.28,EASYJET,Strategic Director Border
1986,April,Economy,UK,UK,68.85,BRITISH AIRWAYS,Immigration Group
1987,May,Economy,UK,UK,183.89,AURIGNY AIR SERVICES,Strategic Director Border
1988,March,Economy,UK,EEA,463.13,KLM-ROYAL DUTCH AIRLINES,Science & Research Group
1989,March,Economy,UK,Non EEA,389.32,EMIRATES,Immigration Group
1990,April,Economy,UK,EEA,400.5,KLM-ROYAL DUTCH AIRLINES,Criminal & Detention Group
1991,April,Economy,UK,UK,129.63,FLYBE BRITISH EUROPEAN,Immigration Group
1992,March,Economy,UK,UK,254.72,BRITISH AIRWAYS,OSCT
1993,March,Economy,UK,UK,157.96,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
1994,March,Economy,UK,UK,78,BMI,Strategic Director Border
1995,April,Economy,UK,UK,83.41,FLYBE BRITISH EUROPEAN,Strategic Director Border
1996,March,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
1997,May,Business Class,UK,Non EEA,1750.63,ETIHAD AIRWAYS,International Group
1998,April,Economy,UK,UK,100.18,BMI,HMIC
1999,March,Economy,UK,UK,157.96,FLYBE BRITISH EUROPEAN,Immigration Group
2000,April,Economy,Non EEA,Non EEA,221.7,DELTA AIR LINES,Science & Research Group
2001,April,Economy,UK,UK,79.52,EASYJET,Immigration Group
2002,April,Business Class,UK,UK,204.83,BRITISH AIRWAYS,Immigration Group
2003,April,Economy,UK,UK,86.98,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
2004,April,Economy,UK,UK,47,BMI,HMIC
2005,May,Economy,UK,EEA,193.7,BRITISH AIRWAYS,International Directorate
2006,April,Economy,UK,UK,68.85,BRITISH AIRWAYS,Immigration Group
2007,April,Economy,UK,UK,174.8,BRITISH AIRWAYS,Strategic Director Border
2008,May,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,OSCT
2009,March,Business Class,UK,UK,0,BRITISH AIRWAYS,IPS
2010,March,Economy,EEA,UK,0,AIR MALTA,Strategic Director Border
2011,May,Economy,UK,UK,0,BRITISH AIRWAYS,Strategic Director Border
2012,March,Economy,UK,EEA,0,AIR MALTA,International Group
2013,March,Economy,UK,UK,185.98,FLYBE BRITISH EUROPEAN,CRB
2014,May,Economy,UK,UK,190.9,EASTERN AIRWAYS,CRB
2015,April,Economy,UK,UK,137.03,EASYJET,IPS
2016,April,Economy,UK,UK,127.74,EASYJET,IPS
2017,April,Economy,UK,UK,49.74,EASYJET,IPS
2018,April,Economy,UK,UK,155.03,EASYJET,IPS
2019,April,Economy,UK,UK,134.91,FLYBE BRITISH EUROPEAN,IPS
2020,April,Economy,UK,UK,215,AIR SOUTHWEST,IPS
2021,April,Economy,UK,UK,148.03,EASYJET,IPS
2022,April,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
2023,April,Economy,UK,UK,63.74,EASYJET,IPS
2024,April,Economy,UK,UK,134.91,FLYBE BRITISH EUROPEAN,IPS
2025,April,Economy,UK,UK,28,FLYBE BRITISH EUROPEAN,IPS
2026,April,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,IPS
2027,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS
2028,April,Economy,UK,UK,107.84,FLYBE BRITISH EUROPEAN,IPS
2029,April,Economy,UK,UK,266.68,BMI,IPS
2030,May,Economy,UK,UK,88.03,EASYJET,IPS
2031,April,Economy,UK,UK,120.98,BRITISH AIRWAYS,IPS
2032,April,Economy,UK,UK,180.03,EASYJET,IPS
2033,April,Economy,UK,UK,68.44,EASYJET,IPS
2034,April,Economy,UK,UK,178.69,FLYBE BRITISH EUROPEAN,IPS
2035,April,Business Class,UK,UK,244.83,BRITISH AIRWAYS,IPS
2036,April,Economy,UK,UK,174.49,FLYBE BRITISH EUROPEAN,IPS
2037,April,Economy,UK,UK,88.5,FLYBE BRITISH EUROPEAN,IPS
2038,April,Economy,UK,UK,327.18,BMI,IPS
2039,April,Economy,UK,UK,112.18,BMI,IPS
2040,May,Economy,UK,UK,65.81,EASYJET,IPS
2041,May,Economy,UK,UK,65.81,EASYJET,IPS
2042,April,Economy,UK,UK,152.04,FLYBE BRITISH EUROPEAN,IPS
2043,April,Economy,UK,UK,405.56,FLYBE BRITISH EUROPEAN,IPS
2044,April,Economy,UK,UK,246.98,BRITISH AIRWAYS,IPS
2045,April,Economy,UK,UK,269.25,BRITISH AIRWAYS,IPS
2046,May,Economy,UK,UK,94.53,EASYJET,IPS
2047,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS
2048,May,Economy,UK,UK,97.4,FLYBE BRITISH EUROPEAN,IPS
2049,April,Economy,UK,UK,157.98,BRITISH AIRWAYS,IPS
2050,May,Economy,UK,UK,56.79,FLYBE BRITISH EUROPEAN,IPS
2051,May,Economy,UK,UK,100.91,FLYBE BRITISH EUROPEAN,IPS
2052,April,Economy,UK,UK,274.83,BRITISH AIRWAYS,IPS
2053,April,Economy,UK,UK,327.18,BMI,IPS
2054,April,Economy,UK,UK,244.63,FLYBE BRITISH EUROPEAN,IPS
2055,May,Economy,UK,UK,97.53,EASYJET,IPS
2056,May,Economy,UK,UK,103.53,EASYJET,IPS
2057,May,Economy,UK,UK,138.5,EASTERN AIRWAYS,IPS
2058,May,Economy,UK,UK,218.92,FLYBE BRITISH EUROPEAN,IPS
2059,April,Economy,UK,UK,272.83,BRITISH AIRWAYS,IPS
2060,April,Economy,UK,UK,168.33,FLYBE BRITISH EUROPEAN,IPS
2061,April,Economy,UK,UK,327.18,BMI,IPS
2062,April,Economy,UK,UK,327.18,BMI,IPS
2063,April,Economy,UK,UK,104.19,FLYBE BRITISH EUROPEAN,IPS
2064,May,Economy,UK,UK,94.53,EASYJET,IPS
2065,April,Economy,UK,UK,204.28,BRITISH AIRWAYS,IPS
2066,April,Economy,UK,UK,65.88,FLYBE BRITISH EUROPEAN,IPS
2067,May,Economy,UK,UK,98.05,FLYBE BRITISH EUROPEAN,IPS
2068,April,Economy,UK,UK,153.69,FLYBE BRITISH EUROPEAN,IPS
2069,April,Economy,UK,UK,88.5,FLYBE BRITISH EUROPEAN,IPS
2070,May,Economy,UK,UK,137.69,FLYBE BRITISH EUROPEAN,IPS
2071,May,Economy,UK,UK,50.5,FLYBE BRITISH EUROPEAN,IPS
2072,May,Economy,UK,UK,65.85,BRITISH AIRWAYS,IPS
2073,May,Economy,UK,UK,223.68,BMI,IPS
2074,May,Economy,UK,UK,82.69,FLYBE BRITISH EUROPEAN,IPS
2075,May,Economy,UK,UK,215.68,BMI,IPS
2076,May,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
2077,May,Economy,UK,UK,43.24,EASYJET,IPS
2078,May,Economy,UK,UK,89.48,BMI BABY,IPS
2079,April,Economy,UK,UK,217,EASTERN AIRWAYS,IPS
2080,July,Economy,UK,UK,49.24,EASYJET,IPS
2081,May,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
2082,July,Economy,UK,UK,49.34,FLYBE BRITISH EUROPEAN,IPS
2083,July,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
2084,May,Economy,UK,UK,59.24,EASYJET,IPS
2085,May,Economy,UK,UK,100.91,FLYBE BRITISH EUROPEAN,IPS
2086,May,Economy,UK,UK,82.53,EASYJET,IPS
2087,May,Economy,UK,UK,112.18,BMI,IPS
2088,April,Economy,UK,UK,82.5,FLYBE BRITISH EUROPEAN,IPS
2089,May,Economy,UK,UK,49.13,FLYBE BRITISH EUROPEAN,IPS
2090,May,Economy,UK,UK,43.24,EASYJET,IPS
2091,May,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
2092,May,Economy,UK,UK,88.19,FLYBE BRITISH EUROPEAN,IPS
2093,May,Economy,UK,UK,207.18,BMI,IPS
2094,May,Economy,UK,UK,82.53,EASYJET,IPS
2095,May,Economy,UK,UK,217.5,EASTERN AIRWAYS,IPS
2096,April,Economy,UK,UK,244.5,EASTERN AIRWAYS,ISA
2097,April,Economy,UK,UK,98.05,FLYBE BRITISH EUROPEAN,ISA
2098,May,Economy,UK,UK,223.7,EASTERN AIRWAYS,ISA
2099,April,Economy,UK,UK,60,BRITISH AIRWAYS,OSCT
2100,April,Economy,UK,UK,92,FLYBE BRITISH EUROPEAN,Strategic Director Border
2101,April,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
2102,April,Economy,UK,UK,60,BRITISH AIRWAYS,OSCT
2103,April,Economy,UK,UK,149.69,FLYBE BRITISH EUROPEAN,Immigration Group
2104,April,Economy,UK,UK,229.63,FLYBE BRITISH EUROPEAN,Immigration Group
2105,April,Economy,UK,UK,146.23,BRITISH AIRWAYS,Immigration Group
2106,April,Economy,UK,UK,149.69,FLYBE BRITISH EUROPEAN,Immigration Group
2107,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
2108,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
2109,April,Business Class,UK,UK,208.35,BRITISH AIRWAYS,Strategic Director Border
2110,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
2111,April,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
2112,April,Economy,UK,UK,146.35,BRITISH AIRWAYS,HROD
2113,April,Business Class,UK,UK,208.35,BRITISH AIRWAYS,Finance & Commercial Group
2114,April,Economy,UK,UK,96.35,BRITISH AIRWAYS,Policy & Strategy
2115,May,Economy,UK,UK,92.3,BRITISH AIRWAYS,OSCT
2116,April,Economy,UK,UK,146.35,BRITISH AIRWAYS,HROD
2117,April,Economy,UK,UK,134.23,BRITISH AIRWAYS,Immigration Group
2118,April,Economy,UK,UK,132,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
2119,April,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
2120,April,Business Class,UK,UK,208.35,BRITISH AIRWAYS,Criminal & Detention Group
2121,April,Economy,UK,UK,199.8,BRITISH AIRWAYS,Strategic Director Border
2122,April,Economy,UK,UK,161.28,FLYBE BRITISH EUROPEAN,Strategic Director Border
2123,April,Economy,UK,UK,82.88,FLYBE BRITISH EUROPEAN,Immigration Group
2124,April,Economy,UK,UK,149.69,FLYBE BRITISH EUROPEAN,Immigration Group
2125,April,Economy,UK,UK,178.63,FLYBE BRITISH EUROPEAN,Immigration Group
2126,April,Economy,UK,UK,221.35,BRITISH AIRWAYS,Criminal & Detention Group
2127,April,Economy,UK,UK,167.35,BRITISH AIRWAYS,Science & Research Group
2128,March,Economy,UK,UK,100.98,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
2129,May,Economy,UK,UK,80.5,BMI,OSCT
2130,April,Economy,UK,UK,99.94,BMI BABY,Immigration Group
2131,April,Business Class,UK,UK,193.35,BRITISH AIRWAYS,Criminal & Detention Group
2132,April,Economy,UK,UK,90.5,BRITISH AIRWAYS,Policy & Strategy
2133,May,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Policy & Strategy
2134,April,Economy,UK,UK,95,BRITISH AIRWAYS,OSCT
2135,April,Economy,UK,UK,167.35,BRITISH AIRWAYS,Criminal & Detention Group
2136,April,Economy,UK,UK,167.35,BRITISH AIRWAYS,Science & Research Group
2137,April,Economy,UK,UK,95,BRITISH AIRWAYS,OSCT
2138,April,Economy,UK,UK,224.69,FLYBE BRITISH EUROPEAN,Immigration Group
2139,April,Economy,UK,UK,89.85,BRITISH AIRWAYS,Science & Research Group
2140,April,Business Class,UK,UK,261.77,BRITISH AIRWAYS,Strategy & Reform Directorate
2141,May,Economy,UK,UK,65,FLYBE BRITISH EUROPEAN,Immigration Group
2142,April,Economy,UK,UK,117.03,EASYJET,Strategic Director Border
2143,May,Economy,UK,UK,138.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
2144,April,Economy,UK,UK,39.74,EASYJET,Strategic Director Border
2145,May,Economy,UK,UK,97.69,FLYBE BRITISH EUROPEAN,Immigration Group
2146,April,Economy,UK,UK,139.57,FLYBE BRITISH EUROPEAN,Strategic Director Border
