CENTRE CODE,key,REGION NAME,AREA NAME,REGIST. CAND. 2015,CLEAN CAND. 2015,PASSED CAND. (I to IV) 2015,value,PASSED PERCENT,color,AVERAGE GPA 2015,BAND OF SCHOOL 2015,BAND OF SCHOOL 2014,RANK OF SCHOOL 2015,RANK OF SCHOOL 2014
S4264,KISAUKE SECONDARY SCHOOL,Dar es Salaam,Coastal,109,99,55,55,56,yellow,4.4706,8,9,2714,1976
S1206,LUKOZI SECONDARY SCHOOL,Tanga,Northern,96,81,38,38,47,yellow,4.4709,8,9,2715,2152
S3598,BUHARE SECONDARY SCHOOL,Mara ,Southern Highlands,125,111,58,58,52,yellow,4.4711,8,8,2716,1900
S0802,MAKANYA SECONDARY SCHOOL,Kilimanjaro,Northern,115,107,52,52,49,yellow,4.4712,8,8,2717,1625
S1877,DR. NCHIMBI SECONDARY SCHOOL,Mara ,Southern Highlands,240,217,109,109,50,yellow,4.4713,8,7,2718,573
S0677,TANDAHIMBA SECONDARY SCHOOL,Mtwara,Southern Highlands,120,120,53,53,44,yellow,4.4719,8,8,2719,1962
S0664,MANGIO SECONDARY SCHOOL,Kilimanjaro,Northern,47,44,25,25,57,yellow,4.4719,8,9,2720,2198
S2629,MULUNGA SECONDARY SCHOOL,Njombe,Southern Highlands,63,61,33,33,54,yellow,4.4719,8,8,2721,1790
S3318,CHOGO SECONDARY SCHOOL,Tanga,Northern,63,58,36,36,62,green,4.472,8,9,2722,1846
S4427,NYAMAZUGO SECONDARY SCHOOL,Mwanza,Lake,75,63,29,29,46,yellow,4.4727,8,8,2723,1422
S0783,BEREKO SECONDARY SCHOOL,Dodoma,Central,49,45,27,27,60,green,4.4729,8,7,2724,530
S3418,MELI SECONDARY SCHOOL,Kilimanjaro,Northern,131,119,59,59,50,yellow,4.4732,8,7,2725,893
S2911,NAMANGA  SECONDARY SCHOOL,Arusha,Northern,129,107,55,55,51,yellow,4.4736,8,8,2726,2007
S1962,IBUGA SECONDARY SCHOOL,Kagera,Lake,110,91,47,47,52,yellow,4.4736,8,8,2727,1175
S3025,TINDE SECONDARY SCHOOL,Shinyanga,Lake,55,50,27,27,54,yellow,4.4738,8,8,2728,1145
S2931,IVUNA SECONDARY SCHOOL,Mbeya,Southern Highlands,52,44,22,22,50,yellow,4.4743,8,8,2729,1127
S0775,DUMILA SECONDARY SCHOOL,Morogoro,Southern Highlands,225,184,91,91,49,yellow,4.4745,8,8,2730,1050
S1860,MWISENGE SECONDARY SCHOOL,Mara ,Southern Highlands,254,220,108,108,49,yellow,4.4745,8,8,2731,1090
S1236,BANGATA SECONDARY SCHOOL,Arusha,Northern,75,75,36,36,48,yellow,4.475,8,8,2732,2029
S4004,TANDIKA SECONDARY SCHOOL,Dar es Salaam,Coastal,393,280,136,136,49,yellow,4.4752,8,7,2733,921
S3310,LUKANI SECONDARY SCHOOL,Kilimanjaro,Northern,77,76,40,40,53,yellow,4.4753,8,7,2734,443
S3616,NSUNGA SECONDARY SCHOOL,Kagera,Lake,95,81,42,42,52,yellow,4.4753,8,9,2735,2238
S2747,KWASHEMSHI SECONDARY SCHOOL,Tanga,Northern,45,44,26,26,59,yellow,4.4759,8,9,2736,1990
S2232,NYAKAHANGA SECONDARY SCHOOL,Kagera,Lake,108,99,41,41,41,yellow,4.4761,8,8,2737,1232
S4609,KAMACHUMU SECONDARY SCHOOL,Kagera,Lake,80,78,49,49,63,green,4.4763,8,9,2738,2180
S3653,UKWIVA SECONDARY SCHOOL,Morogoro,Southern Highlands,40,37,19,19,51,yellow,4.4765,8,8,2739,1165
S4064,CAPRI-POINT SECONDARY SCHOOL,Mwanza,Lake,127,97,56,56,58,yellow,4.4767,8,8,2740,1443
S1906,ETARO SECONDARY SCHOOL,Mara ,Southern Highlands,56,51,27,27,53,yellow,4.4768,8,9,2741,1794
S3586,FARKWA SECONDARY SCHOOL,Dodoma,Central,64,64,29,29,45,yellow,4.4771,8,8,2742,1337
S2749,VIKINDU SECONDARY SCHOOL,Pwani,Coastal,98,94,54,54,57,yellow,4.4772,8,8,2743,1663
S0813,MAHIDA SECONDARY SCHOOL,Kilimanjaro,Northern,120,110,59,59,54,yellow,4.4776,8,7,2744,578
S2126,BICHA SECONDARY SCHOOL,Dodoma,Central,70,61,26,26,43,yellow,4.4782,8,9,2745,2166
S4266,BUTEKO SECONDARY SCHOOL,Kigoma,Lake,74,71,42,42,59,yellow,4.4783,8,8,2746,1398
S0407,MUGEZA SECONDARY SCHOOL,Kagera,Lake,128,116,60,60,52,yellow,4.4784,8,8,2747,1082
S2709,KABUGARO SECONDARY SCHOOL,Kagera,Lake,147,124,65,65,52,yellow,4.4784,8,7,2748,464
S1938,ISANGAWANA SECONDARY SCHOOL,Mbeya,Southern Highlands,57,51,31,31,61,green,4.4785,8,8,2749,1798
S2001,MWEMAGE SECONDARY SCHOOL,Kagera,Lake,85,76,38,38,50,yellow,4.4786,8,8,2750,931
S1386,LYASIKIKA SECONDARY SCHOOL,Kilimanjaro,Northern,118,116,62,62,53,yellow,4.4788,8,8,2751,1325
S1467,ISUTO SECONDARY SCHOOL,Mbeya,Southern Highlands,120,82,42,42,51,yellow,4.479,8,8,2752,2035
S5043,MWASELELA SECONDARY SCHOOL,Mbeya,Southern Highlands,77,74,37,37,50,yellow,4.4794,8,8,2753,2032
S2578,DODOMEZI  SECONDARY SCHOOL,Lindi,Coastal,41,39,20,20,51,yellow,4.4797,8,8,2754,1502
S1859,MSHIKAMANO SECONDARY SCHOOL,Mara ,Southern Highlands,177,152,81,81,53,yellow,4.4798,8,7,2755,941
S1321,ISANGE SECONDARY SCHOOL,Mbeya,Southern Highlands,120,111,56,56,50,yellow,4.4803,8,8,2756,1490
S4055,MALAMBAMAWILI SECONDARY SCHOOL,Dar es Salaam,Coastal,219,209,108,108,52,yellow,4.4808,8,8,2757,1470
S3279,BUGARIKA SECONDARY SCHOOL,Mwanza,Lake,152,110,49,49,45,yellow,4.481,8,8,2758,1544
S1219,FUKUCHANI SECONDARY SCHOOL,Unguja,Zanzibar,55,51,29,29,57,yellow,4.4812,8,9,2759,1882
S3314,KWENJUGO SECONDARY SCHOOL,Tanga,Northern,139,124,64,64,52,yellow,4.4813,8,9,2760,1795
S3639,BUKANDA SECONDARY SCHOOL,Mwanza,Lake,154,139,66,66,47,yellow,4.4814,8,8,2761,766
S1423,MATADI SECONDARY SCHOOL,Kilimanjaro,Northern,85,83,49,49,59,yellow,4.4814,8,8,2762,1866
S2236,NTARE SECONDARY SCHOOL,Kagera,Lake,72,71,35,35,49,yellow,4.4815,8,8,2763,1881
S0973,EINOTI SECONDARY SCHOOL,Arusha,Northern,179,168,84,84,50,yellow,4.4816,8,8,2764,1886
S1320,MERERANI B W MKAPA SECONDARY SCHOOL,Manyara,Northern,193,176,94,94,53,yellow,4.482,8,8,2765,1983
S5016,KILIMA MPIMBI SECONDARY SCHOOL,Mbeya,Southern Highlands,47,41,24,24,59,yellow,4.4825,8,8,2766,1468
S0952,MANG'ULA SECONDARY SCHOOL,Morogoro,Southern Highlands,202,158,76,76,48,yellow,4.4826,8,8,2767,1404
S1351,BURONGE SECONDARY SCHOOL,Kigoma,Lake,123,117,64,64,55,yellow,4.4826,8,8,2768,1013
S1504,KATOMA SECONDARY SCHOOL,Kagera,Lake,114,94,41,41,44,yellow,4.4828,8,8,2769,1675
S2875,NYABISARE SECONDARY SCHOOL,Mara ,Southern Highlands,108,94,49,49,52,yellow,4.4831,8,7,2770,940
S2205,KINYANGIRI SECONDARY SCHOOL,Singida,Central,66,60,28,28,47,yellow,4.4833,8,8,2771,2085
S2458,KIPAUMBELE SECONDARY SCHOOL,Lindi,Coastal,66,60,29,29,48,yellow,4.4835,8,8,2772,1964
S4430,LUSHAMBA SECONDARY SCHOOL,Mwanza,Lake,105,11,9,9,82,green,4.4835,8,8,2773,1539
S3161,NTOBEYE SECONDARY SCHOOL,Kagera,Lake,63,59,27,27,46,yellow,4.4837,8,8,2774,1527
S2491,KWALE SECONDARY SCHOOL,Tanga,Northern,48,42,27,27,64,green,4.4838,8,8,2775,1169
S1795,WAMBAA SECONDARY SCHOOL,Pemba,Zanzibar,57,56,34,34,61,green,4.4838,8,8,2776,2044
S3925,KINGOLWIRA SECONDARY SCHOOL,Morogoro,Southern Highlands,112,99,40,40,40,yellow,4.4844,8,8,2777,1431
S4326,RUTUNGA SECONDARY SCHOOL,Kagera,Lake,49,48,26,26,54,yellow,4.4845,8,8,2778,749
S3292,BUSILIKYA SECONDARY SCHOOL,Kagera,Lake,42,38,19,19,50,yellow,4.4846,8,8,2779,913
S1489,KATUBUKA SECONDARY SCHOOL,Kigoma,Lake,217,201,103,103,51,yellow,4.4847,8,7,2780,767
S1070,CHAANGAJA CLEOPA MSUYA SECONDARY SCHOOL,Kilimanjaro,Northern,168,147,75,75,51,yellow,4.4847,8,9,2781,2269
S1841,KANDAWE SECONDARY SCHOOL,Mwanza,Lake,160,131,70,70,53,yellow,4.4853,8,8,2782,1580
S0648,MASASI DAY SECONDARY SCHOOL,Mtwara,Southern Highlands,142,131,63,63,48,yellow,4.4854,8,9,2783,2217
S3238,VIJIBWENI SECONDARY SCHOOL,Dar es Salaam,Coastal,110,64,33,33,52,yellow,4.4855,8,7,2784,440
S2761,KEREZANGE SECONDARY SCHOOL,Dar es Salaam,Coastal,177,146,69,69,47,yellow,4.4862,8,8,2785,1927
S0699,DONGE SECONDARY SCHOOL,Unguja,Zanzibar,66,65,35,35,54,yellow,4.4862,8,8,2786,2055
S3049,IGELEGELE SECONDARY SCHOOL,Mwanza,Lake,108,92,42,42,46,yellow,4.4865,8,8,2787,771
S1894,LUBUGU SECONDARY SCHOOL,Mwanza,Lake,96,87,44,44,51,yellow,4.4865,8,7,2788,922
S2047,BUSISI SECONDARY SCHOOL,Mwanza,Lake,101,93,46,46,49,yellow,4.4868,8,7,2789,230
S5109,CHWAKA TUMBE SECONDARY SCHOOL,Pemba,Zanzibar,40,40,29,29,73,green,4.487,8,9,2790,2236
S1932,SANTILYA SECONDARY SCHOOL,Mbeya,Southern Highlands,85,73,37,37,51,yellow,4.4871,8,8,2791,922
S3102,ITEZI SECONDARY SCHOOL,Mbeya,Southern Highlands,210,195,90,90,46,yellow,4.4874,8,8,2792,1260
S1440,TIRAV SECONDARY SCHOOL,Dar es Salaam,Coastal,99,68,31,31,46,yellow,4.4876,8,7,2793,588
S3190,ITEWE SECONDARY SCHOOL,Mbeya,Southern Highlands,67,59,34,34,58,yellow,4.4879,8,7,2794,359
S1422,KIBACHA SECONDARY SCHOOL,Kilimanjaro,Northern,280,270,123,123,46,yellow,4.4886,8,7,2795,802
S0964,HOMBOLO SECONDARY SCHOOL,Dodoma,Central,110,90,46,46,51,yellow,4.4886,8,8,2796,1922
S1388,THOMAS SECONDARY SCHOOL,Dar es Salaam,Coastal,62,60,29,29,48,yellow,4.4888,8,8,2797,1413
S3713,MUMI SECONDARY SCHOOL,Dodoma,Central,53,41,19,19,46,yellow,4.4889,8,7,2798,536
S4701,LIKUNJA SECONDARY SCHOOL,Lindi,Coastal,42,40,22,22,55,yellow,4.4891,8,8,2799,1283
S4536,MGALO SECONDARY SCHOOL,Iringa,Southern Highlands,72,45,25,25,56,yellow,4.4891,8,8,2800,1591
S3155,PANGANI SECONDARY SCHOOL,Pwani,Coastal,51,47,24,24,51,yellow,4.4892,8,8,2801,805
S3225,CHARAMBE SECONDARY SCHOOL,Dar es Salaam,Coastal,319,205,111,111,54,yellow,4.4893,8,8,2802,1683
S1090,CHALA SECONDARY SCHOOL,Rukwa,Southern Highlands,77,74,37,37,50,yellow,4.4893,8,8,2803,1621
S1899,NYAKATENDE SECONDARY SCHOOL,Mara ,Southern Highlands,81,42,18,18,43,yellow,4.4895,8,8,2804,1630
S2300,MTIMBWE SECONDARY SCHOOL,Njombe,Southern Highlands,100,98,43,43,44,yellow,4.4897,8,8,2805,1523
S1711,MT. LIVINGSTONE SECONDARY SCHOOL,Njombe,Southern Highlands,53,51,28,28,55,yellow,4.4898,8,8,2806,1975
S1117,DABALO SECONDARY SCHOOL,Dodoma,Central,50,38,23,23,61,green,4.4902,8,8,2807,1136
S1505,IKOLO SECONDARY SCHOOL,Mbeya,Southern Highlands,103,93,41,41,44,yellow,4.4903,8,8,2808,1745
S2760,KINYAMWEZI SECONDARY SCHOOL,Dar es Salaam,Coastal,122,109,61,61,56,yellow,4.4904,8,8,2809,1595
S1632,MOUNT UDZUNGWA SECONDARY SCHOOL,Morogoro,Southern Highlands,61,59,31,31,53,yellow,4.4904,8,8,2810,2075
S2769,ARI SECONDARY SCHOOL,Dar es Salaam,Coastal,195,161,82,82,51,yellow,4.4905,8,8,2811,1678
S3921,MWEMBESONGO SECONDARY SCHOOL,Morogoro,Southern Highlands,137,113,50,50,44,yellow,4.4906,8,8,2812,1601
S2879,KIDETE SECONDARY SCHOOL,Dar es Salaam,Coastal,105,88,43,43,49,yellow,4.4907,8,8,2813,688
S4312,MRAOKERYO SECONDARY SCHOOL,Kilimanjaro,Northern,78,75,47,47,63,green,4.491,8,7,2814,238
S3085,KISAM SECONDARY SCHOOL,Kilimanjaro,Northern,62,40,18,18,45,yellow,4.4914,8,8,2815,1739
S0933,BASHNET SECONDARY SCHOOL,Manyara,Northern,107,102,52,52,51,yellow,4.4917,8,9,2816,2240
S3284,KAFUNZO SECONDARY SCHOOL,Mwanza,Lake,64,49,25,25,51,yellow,4.4919,8,8,2817,2104
S1755,UONDWE SECONDARY SCHOOL,Pemba,Zanzibar,46,46,34,34,74,green,4.4921,8,9,2818,2268
S3086,MIERESINI SECONDARY SCHOOL,Kilimanjaro,Northern,120,116,55,55,47,yellow,4.4929,8,8,2819,1292
S3581,MURANGI SECONDARY SCHOOL,Mara ,Southern Highlands,56,49,24,24,49,yellow,4.4931,8,9,2820,1840
S2715,NYAMWAGA SECONDARY SCHOOL,Mara ,Southern Highlands,68,53,24,24,45,yellow,4.4932,8,9,2821,2013
S3816,KAPUGI SECONDARY SCHOOL,Mbeya,Southern Highlands,58,57,33,33,58,yellow,4.4932,8,8,2822,723
S2783,BUJASHI SECONDARY SCHOOL,Mwanza,Lake,110,89,46,46,52,yellow,4.4932,8,8,2823,1968
S4275,MBIGILI SECONDARY SCHOOL,Mbeya,Southern Highlands,45,32,15,15,47,yellow,4.4933,8,8,2824,1308
S2706,KATORO DAY SECONDARY SCHOOL,Kagera,Lake,82,41,23,23,56,yellow,4.4934,8,7,2825,194
S4824,NJORO SECONDARY SCHOOL,Manyara,Northern,53,17,9,9,53,yellow,4.4934,8,9,2826,2016
S3182,UBENA SECONDARY SCHOOL,Pwani,Coastal,76,75,29,29,39,red,4.4936,8,8,2827,1674
S0829,MAARIFA TANDIKA SECONDARY SCHOOL,Dar es Salaam,Coastal,77,62,28,28,45,yellow,4.4938,8,8,2828,1960
S3073,MANGI SABAS SECONDARY SCHOOL,Kilimanjaro,Northern,111,108,56,56,52,yellow,4.4938,8,8,2829,699
S3376,NGOMBEZI SECONDARY SCHOOL,Tanga,Northern,56,45,21,21,47,yellow,4.494,8,9,2830,2274
S2417,PONDEANI SECONDARY SCHOOL,Pemba,Zanzibar,50,50,35,35,70,green,4.4942,8,8,2831,2107
S0956,ILEMBO SECONDARY SCHOOL,Mbeya,Southern Highlands,181,174,74,74,43,yellow,4.4946,8,8,2832,1226
S2887,MITUNDURUNI SECONDARY SCHOOL,Singida,Central,45,41,20,20,49,yellow,4.4948,8,7,2833,354
S2230,NDAMA SECONDARY SCHOOL,Kagera,Lake,121,105,44,44,42,yellow,4.4952,8,8,2834,1599
S3726,MTANANA SECONDARY SCHOOL,Dodoma,Central,69,64,26,26,41,yellow,4.4952,8,9,2835,1857
S4295,TCHENZEMA SECONDARY SCHOOL,Morogoro,Southern Highlands,47,46,21,21,46,yellow,4.4954,8,7,2836,196
S4481,MLABANI SECONDARY SCHOOL,Morogoro,Southern Highlands,144,117,50,50,43,yellow,4.4959,8,8,2837,1942
S3090,MANZESE SECONDARY SCHOOL,Dar es Salaam,Coastal,313,143,74,74,52,yellow,4.4962,8,8,2838,982
S2523,SHUNGA SECONDARY SCHOOL,Kagera,Lake,95,93,43,43,46,yellow,4.4964,8,8,2839,1501
S1695,KUTUKUTU SECONDARY SCHOOL,Morogoro,Southern Highlands,136,94,40,40,43,yellow,4.4964,8,8,2840,1189
S3721,LUSHOTO SECONDARY SCHOOL,Tanga,Northern,116,108,47,47,44,yellow,4.4968,8,8,2841,1701
S0552,MAGOTO SECONDARY SCHOOL,Mara ,Southern Highlands,112,99,47,47,47,yellow,4.4968,8,8,2842,1352
S1543,KILOBENI SECONDARY SCHOOL,Kilimanjaro,Northern,126,109,62,62,57,yellow,4.4971,8,8,2843,1666
S4325,MSOMBA SECONDARY SCHOOL,Mbeya,Southern Highlands,67,60,25,25,42,yellow,4.4973,8,9,2844,1788
S2821,DINAMU  SECONDARY SCHOOL,Manyara,Northern,68,60,27,27,45,yellow,4.4975,8,8,2845,2139
S1029,NASSA SECONDARY SCHOOL,Simiyu,Lake,159,130,64,64,49,yellow,4.4978,8,8,2846,1372
S1521,OLD KOROGWE SECONDARY SCHOOL,Tanga,Northern,112,104,50,50,48,yellow,4.498,8,9,2847,2272
S2507,NGOMENI SECONDARY SCHOOL,Tanga,Northern,90,81,35,35,43,yellow,4.498,8,8,2848,1655
S0861,NELSON-MANDELA SECONDARY SCHOOL,Morogoro,Southern Highlands,112,104,57,57,55,yellow,4.4981,8,8,2849,1791
S1009,BABATI DAY SECONDARY SCHOOL,Manyara,Northern,183,168,79,79,47,yellow,4.4992,8,8,2850,1859
S0753,BIIRABO SECONDARY SCHOOL,Kagera,Lake,110,105,49,49,47,yellow,4.4992,8,8,2851,1988
S0977,OLDONYOSAMBU SECONDARY SCHOOL,Arusha,Northern,195,175,85,85,49,yellow,4.4992,8,8,2852,1974
S4342,KAKEREGE SECONDARY SCHOOL,Mwanza,Lake,97,76,40,40,53,yellow,4.4994,8,8,2853,1413
S2668,BWIRO SECONDARY SCHOOL,Mwanza,Lake,125,110,55,55,50,yellow,4.4994,8,7,2854,869
S1137,ITANDULA SECONDARY SCHOOL,Iringa,Southern Highlands,113,100,48,48,48,yellow,4.4995,8,8,2855,1414
S0848,DAUDI SECONDARY SCHOOL,Manyara,Northern,212,201,92,92,46,yellow,4.5,9,8,2856,1273
S0349,MANKA SECONDARY SCHOOL,Kilimanjaro,Northern,54,54,27,27,50,yellow,4.5008,9,7,2857,459
S2716,ROCHE SECONDARY SCHOOL,Mara ,Southern Highlands,58,49,27,27,55,yellow,4.501,9,9,2858,2280
S3089,GOBA MPAKANI SECONDARY SCHOOL,Dar es Salaam,Coastal,119,119,70,70,59,yellow,4.5011,9,8,2859,1255
S3780,MPIJI MAGOHE SECONDARY SCHOOL,Dar es Salaam,Coastal,158,64,30,30,47,yellow,4.5012,9,8,2860,1989
S3289,LWENGE SECONDARY SCHOOL,Mwanza,Lake,44,34,15,15,44,yellow,4.5013,9,8,2861,1715
S1304,CHANJAMJAWIRI SECONDARY SCHOOL,Pemba,Zanzibar,58,57,35,35,61,green,4.5015,9,8,2862,1605
S2135,LUHUNDWA SECONDARY SCHOOL,Dodoma,Central,49,24,13,13,54,yellow,4.502,9,9,2863,1782
S1079,CHIKUYU SECONDARY SCHOOL,Singida,Central,58,54,31,31,57,yellow,4.5022,9,9,2864,2018
S3070,MRUWIA SECONDARY SCHOOL,Kilimanjaro,Northern,83,81,35,35,43,yellow,4.5025,9,7,2865,205
S3223,MBANDE SECONDARY SCHOOL,Dar es Salaam,Coastal,303,243,115,115,47,yellow,4.503,9,8,2866,1824
S1482,KAGEMU SECONDARY SCHOOL,Kagera,Lake,234,224,119,119,53,yellow,4.5032,9,8,2867,1810
S1848,KABWE SECONDARY SCHOOL,Rukwa,Southern Highlands,69,54,29,29,54,yellow,4.5038,9,7,2868,579
S4245,MACHUI SECONDARY SCHOOL,Unguja,Zanzibar,54,53,32,32,60,green,4.5039,9,9,2869,2245
S1512,KAYENZI SECONDARY SCHOOL,Morogoro,Southern Highlands,197,170,76,76,45,yellow,4.504,9,8,2870,1612
S3691,ANNA MKAPA SECONDARY SCHOOL,Kilimanjaro,Northern,274,204,95,95,47,yellow,4.5042,9,7,2871,814
S3040,MAPANGO SECONDARY SCHOOL,Mwanza,Lake,164,95,44,44,46,yellow,4.5043,9,8,2872,1359
S2648,GUNDA SECONDARY SCHOOL,Singida,Central,133,121,63,63,52,yellow,4.5045,9,8,2873,2114
S2559,MAGANZO SECONDARY SCHOOL,Shinyanga,Lake,100,83,35,35,42,yellow,4.5049,9,8,2874,1976
S4977,MICHENZANI SECONDARY SCHOOL,Pemba,Zanzibar,56,56,30,30,54,yellow,4.5051,9,9,2875,2255
S3600,BUGAMBA SECONDARY SCHOOL,Kigoma,Lake,43,40,28,28,70,green,4.5051,9,8,2876,1348
S1736,ZIMBWINI SECONDARY SCHOOL,Pwani,Coastal,140,136,57,57,42,yellow,4.5051,9,8,2877,1371
S2127,KISESE SECONDARY SCHOOL,Dodoma,Central,46,44,23,23,52,yellow,4.5058,9,8,2878,1658
S3895,IPEMBE SECONDARY SCHOOL,Singida,Central,107,97,48,48,49,yellow,4.506,9,8,2879,1033
S2084,MKIRIRA SECONDARY SCHOOL,Mara ,Southern Highlands,54,42,23,23,55,yellow,4.5061,9,8,2880,1202
S2072,MGOMBASI SECONDARY SCHOOL,Ruvuma,Southern Highlands,109,94,53,53,56,yellow,4.5064,9,9,2881,2177
S3711,KIMWANI SECONDARY SCHOOL,Kagera,Lake,136,131,68,68,52,yellow,4.5071,9,9,2882,2300
S1548,SHISHTON SECONDARY SCHOOL,Arusha,Northern,104,97,53,53,55,yellow,4.5073,9,8,2883,1864
S4942,MBOGA SECONDARY SCHOOL,Pwani,Coastal,43,42,20,20,48,yellow,4.5077,9,8,2884,1236
S2944,MAGAMBA SECONDARY SCHOOL,Tanga,Northern,99,94,44,44,47,yellow,4.5086,9,7,2885,518
S3141,MPONJA SECONDARY SCHOOL,Mbeya,Southern Highlands,196,184,78,78,42,yellow,4.5087,9,8,2886,1842
S3671,MBOGI SECONDARY SCHOOL,Mara ,Southern Highlands,156,130,65,65,50,yellow,4.5088,9,8,2887,1775
S3227,MALELA SECONDARY SCHOOL,Dar es Salaam,Coastal,200,153,66,66,43,yellow,4.5092,9,8,2888,1670
S3477,BWAKALO SECONDARY SCHOOL,Manyara,Northern,103,74,36,36,49,yellow,4.5092,9,8,2889,1995
S2671,MATIMBWA SECONDARY,Pwani,Coastal,47,44,25,25,57,yellow,4.5097,9,8,2890,1204
S1017,KIDATU SECONDARY SCHOOL,Morogoro,Southern Highlands,75,48,21,21,44,yellow,4.5098,9,8,2891,1365
S1019,KISANGURA SECONDARY SCHOOL,Mara ,Southern Highlands,76,63,28,28,44,yellow,4.5101,9,7,2892,822
S0799,MONDO SECONDARY SCHOOL,Dodoma,Central,139,128,60,60,47,yellow,4.5103,9,8,2893,2053
S0842,LITEMBO SECONDARY SCHOOL,Ruvuma,Southern Highlands,69,67,36,36,54,yellow,4.5104,9,8,2894,2106
S1133,BOMBO SECONDARY SCHOOL,Kilimanjaro,Northern,114,106,53,53,50,yellow,4.5106,9,9,2895,2278
S0638,BUNAZI SECONDARY SCHOOL,Kagera,Lake,177,129,56,56,43,yellow,4.5108,9,8,2896,1622
S3678,MIKANJUNI SECONDARY SCHOOL,Tanga,Northern,255,227,107,107,47,yellow,4.5109,9,8,2897,1565
S2307,GORONG'A SECONDARY SCHOOL,Mara ,Southern Highlands,60,45,18,18,40,yellow,4.5113,9,8,2898,1286
S2771,MCHIKICHINI SECONDARY SCHOOL,Dar es Salaam,Coastal,170,84,49,49,58,yellow,4.5114,9,9,2899,2279
S0714,KABUKU SECONDARY SCHOOL,Tanga,Northern,117,106,48,48,45,yellow,4.5118,9,8,2900,1708
S3232,MIZIMBINI SECONDARY SCHOOL,Dar es Salaam,Coastal,112,97,55,55,57,yellow,4.512,9,8,2901,1272
S3083,MRERENI SECONDARY SCHOOL,Kilimanjaro,Northern,120,110,50,50,45,yellow,4.512,9,8,2902,644
S2903,MWAGI SECONDARY SCHOOL,Mwanza,Lake,90,84,45,45,54,yellow,4.5125,9,7,2903,527
S4060,KETUMBEINE SECONDARY SCHOOL,Arusha,Northern,95,89,41,41,46,yellow,4.5134,9,8,2904,2081
S2721,KEMAKORERE SECONDARY SCHOOL,Mara ,Southern Highlands,84,74,34,34,46,yellow,4.5135,9,8,2905,1521
S2303,NYIENDO SECONDARY SCHOOL,Mara ,Southern Highlands,267,227,103,103,45,yellow,4.5136,9,7,2906,636
S4498,HANIHANI SECONDARY SCHOOL,Tabora,Central,111,94,43,43,46,yellow,4.5138,9,8,2907,2140
S4048,MUUNGANO USA RIVER SECONDARY SCHOOL,Arusha,Northern,115,101,42,42,42,yellow,4.5142,9,8,2908,1747
S3444,KISIJU SECONDARY SCHOOL,Pwani,Coastal,44,33,18,18,55,yellow,4.5145,9,7,2909,262
S3168,LUSUNGO SECONDARY SCHOOL,Mbeya,Southern Highlands,69,56,27,27,48,yellow,4.5146,9,8,2910,1713
S1532,IGAMBA SECONDARY SCHOOL,Mbeya,Southern Highlands,117,106,51,51,48,yellow,4.5152,9,8,2911,1692
S0403,MAKUNDUCHI SECONDARY SCHOOL,Unguja,Zanzibar,124,123,71,71,58,yellow,4.5152,9,8,2912,1847
S1540,NANYUMBU SECONDARY SCHOOL,Mtwara,Southern Highlands,83,83,45,45,54,yellow,4.5153,9,8,2913,727
S3863,LWATI SECONDARY SCHOOL,Mbeya,Southern Highlands,80,77,38,38,49,yellow,4.5156,9,8,2914,1330
S2375,KERENGE SECONDARY SCHOOL,Tanga,Northern,65,50,25,25,50,yellow,4.5159,9,8,2915,852
S2582,KIKANDA SECONDARY SCHOOL,Lindi,Coastal,51,45,22,22,49,yellow,4.5159,9,9,2916,1954
S0730,MBARAMO SECONDARY SCHOOL,Tanga,Northern,61,52,28,28,54,yellow,4.5159,9,8,2917,1374
S3068,RASESA SECONDARY SCHOOL,Kilimanjaro,Northern,117,115,57,57,50,yellow,4.5162,9,8,2918,1235
S5229,ESPERANTO SECONDARY SCHOOL,Mara ,Southern Highlands,44,36,21,21,58,yellow,4.5163,9,,2919,
S2845,BOONI SECONDARY  SCHOOL,Kilimanjaro,Northern,92,92,42,42,46,yellow,4.5164,9,7,2920,653
S1715,SHIKULA SECONDARY SCHOOL,Mbeya,Southern Highlands,84,83,38,38,46,yellow,4.5165,9,8,2921,1915
S0772,ISEVYA SECONDARY SCHOOL,Tabora,Central,113,102,53,53,52,yellow,4.5167,9,7,2922,641
S1158,LUGARAWA SECONDARY SCHOOL,Njombe,Southern Highlands,115,105,54,54,51,yellow,4.5168,9,8,2923,1548
S1858,NYAMITWEBIRI SECONDARY SCHOOL,Mara ,Southern Highlands,111,83,36,36,43,yellow,4.5168,9,8,2924,1972
S0429,LUPEMBE SECONDARY SCHOOL,Njombe,Southern Highlands,64,63,33,33,52,yellow,4.5169,9,8,2925,1301
S3453,MAWENI SECONDARY SCHOOL,Tanga,Northern,134,113,52,52,46,yellow,4.517,9,8,2926,1793
S1791,MVUMI MAKULU SECONDARY SCHOOL,Dodoma,Central,127,119,53,53,45,yellow,4.5171,9,8,2927,2011
S0614,NYERERE SECONDARY SCHOOL,Kilimanjaro,Northern,210,190,85,85,45,yellow,4.5176,9,7,2928,650
S2257,MJI MPYA SECONDARY SCHOOL,Kilimanjaro,Northern,246,200,88,88,44,yellow,4.5178,9,8,2929,1483
S2884,OLTINGA SECONDARY SCHOOL,Arusha,Northern,114,110,57,57,52,yellow,4.5179,9,8,2930,1827
